Urban land area where elevation is below 5 meters (sq. km);AG.LND.EL5M.UR.K2;Russian Federation;RUS;2018.0;
Urban land area where elevation is below 5 meters (sq. km);AG.LND.EL5M.UR.K2;South Africa;ZAF;2018.0;
Urban population;SP.URB.TOTL;Brazil;BRA;2018.0;181335507.0
Urban population;SP.URB.TOTL;China;CHN;2018.0;823827650.0
Urban population;SP.URB.TOTL;India;IND;2018.0;460295677.0
Urban population;SP.URB.TOTL;Russian Federation;RUS;2018.0;107539206.0
Urban population;SP.URB.TOTL;South Africa;ZAF;2018.0;38339668.0
Urban population (% of total population);SP.URB.TOTL.IN.ZS;Brazil;BRA;2018.0;86.569
Urban population (% of total population);SP.URB.TOTL.IN.ZS;China;CHN;2018.0;59.152
Urban population (% of total population);SP.URB.TOTL.IN.ZS;India;IND;2018.0;34.03
Urban population (% of total population);SP.URB.TOTL.IN.ZS;Russian Federation;RUS;2018.0;74.433
Urban population (% of total population);SP.URB.TOTL.IN.ZS;South Africa;ZAF;2018.0;66.355
Urban population growth (annual %);SP.URB.GROW;Brazil;BRA;2018.0;1.08463813215672
Urban population growth (annual %);SP.URB.GROW;China;CHN;2018.0;2.49162820140588
Urban population growth (annual %);SP.URB.GROW;India;IND;2018.0;2.30896547809895
Urban population growth (annual %);SP.URB.GROW;Russian Federation;RUS;2018.0;0.176545372635485
Urban population growth (annual %);SP.URB.GROW;South Africa;ZAF;2018.0;2.12166554916762
Urban population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.UR.ZS;Brazil;BRA;2018.0;
Urban population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.UR.ZS;China;CHN;2018.0;
Urban population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.UR.ZS;India;IND;2018.0;
Urban population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.UR.ZS;Russian Federation;RUS;2018.0;
Urban population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.UR.ZS;South Africa;ZAF;2018.0;
Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal);ER.GDP.FWTL.M3.KD;Brazil;BRA;2018.0;
Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal);ER.GDP.FWTL.M3.KD;China;CHN;2018.0;
Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal);ER.GDP.FWTL.M3.KD;India;IND;2018.0;
Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal);ER.GDP.FWTL.M3.KD;Russian Federation;RUS;2018.0;
Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal);ER.GDP.FWTL.M3.KD;South Africa;ZAF;2018.0;
;;;;2018.0;
;;;;2018.0;
;;;;2018.0;
Data from database: World Development Indicators;;;;2018.0;
Last Updated: 10/15/2020;;;;2018.0;
Access to clean fuels and technologies for cooking (% of population);EG.CFT.ACCS.ZS;Brazil;BRA;2019.0;
Access to clean fuels and technologies for cooking (% of population);EG.CFT.ACCS.ZS;China;CHN;2019.0;
Access to clean fuels and technologies for cooking (% of population);EG.CFT.ACCS.ZS;India;IND;2019.0;
Access to clean fuels and technologies for cooking (% of population);EG.CFT.ACCS.ZS;Russian Federation;RUS;2019.0;
Access to clean fuels and technologies for cooking (% of population);EG.CFT.ACCS.ZS;South Africa;ZAF;2019.0;
Access to electricity (% of population);EG.ELC.ACCS.ZS;Brazil;BRA;2019.0;
Access to electricity (% of population);EG.ELC.ACCS.ZS;China;CHN;2019.0;
Access to electricity (% of population);EG.ELC.ACCS.ZS;India;IND;2019.0;
Access to electricity (% of population);EG.ELC.ACCS.ZS;Russian Federation;RUS;2019.0;
Access to electricity (% of population);EG.ELC.ACCS.ZS;South Africa;ZAF;2019.0;
Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;Brazil;BRA;2019.0;
Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;China;CHN;2019.0;
Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;India;IND;2019.0;
Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;Russian Federation;RUS;2019.0;
Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;South Africa;ZAF;2019.0;
Access to electricity, urban (% of urban population);EG.ELC.ACCS.UR.ZS;Brazil;BRA;2019.0;
Access to electricity, urban (% of urban population);EG.ELC.ACCS.UR.ZS;China;CHN;2019.0;
Access to electricity, urban (% of urban population);EG.ELC.ACCS.UR.ZS;India;IND;2019.0;
Access to electricity, urban (% of urban population);EG.ELC.ACCS.UR.ZS;Russian Federation;RUS;2019.0;
Access to electricity, urban (% of urban population);EG.ELC.ACCS.UR.ZS;South Africa;ZAF;2019.0;
Adjusted net enrollment rate, primary (% of primary school age children);SE.PRM.TENR;Brazil;BRA;2019.0;
Adjusted net enrollment rate, primary (% of primary school age children);SE.PRM.TENR;China;CHN;2019.0;
Adjusted net enrollment rate, primary (% of primary school age children);SE.PRM.TENR;India;IND;2019.0;
Adjusted net enrollment rate, primary (% of primary school age children);SE.PRM.TENR;Russian Federation;RUS;2019.0;
Adjusted net enrollment rate, primary (% of primary school age children);SE.PRM.TENR;South Africa;ZAF;2019.0;
Adjusted net enrollment rate, primary, female (% of primary school age children);SE.PRM.TENR.FE;Brazil;BRA;2019.0;
Adjusted net enrollment rate, primary, female (% of primary school age children);SE.PRM.TENR.FE;China;CHN;2019.0;
Adjusted net enrollment rate, primary, female (% of primary school age children);SE.PRM.TENR.FE;India;IND;2019.0;
Adjusted net enrollment rate, primary, female (% of primary school age children);SE.PRM.TENR.FE;Russian Federation;RUS;2019.0;
Adjusted net enrollment rate, primary, female (% of primary school age children);SE.PRM.TENR.FE;South Africa;ZAF;2019.0;
Adjusted net enrollment rate, primary, male (% of primary school age children);SE.PRM.TENR.MA;Brazil;BRA;2019.0;
Adjusted net enrollment rate, primary, male (% of primary school age children);SE.PRM.TENR.MA;China;CHN;2019.0;
Adjusted net enrollment rate, primary, male (% of primary school age children);SE.PRM.TENR.MA;India;IND;2019.0;
Adjusted net enrollment rate, primary, male (% of primary school age children);SE.PRM.TENR.MA;Russian Federation;RUS;2019.0;
Adjusted net enrollment rate, primary, male (% of primary school age children);SE.PRM.TENR.MA;South Africa;ZAF;2019.0;
Adolescents out of school (% of lower secondary school age);SE.SEC.UNER.LO.ZS;Brazil;BRA;2019.0;
Adolescents out of school (% of lower secondary school age);SE.SEC.UNER.LO.ZS;China;CHN;2019.0;
Adolescents out of school (% of lower secondary school age);SE.SEC.UNER.LO.ZS;India;IND;2019.0;
Adolescents out of school (% of lower secondary school age);SE.SEC.UNER.LO.ZS;Russian Federation;RUS;2019.0;
Adolescents out of school (% of lower secondary school age);SE.SEC.UNER.LO.ZS;South Africa;ZAF;2019.0;
Adolescents out of school, female (% of female lower secondary school age);SE.SEC.UNER.LO.FE.ZS;Brazil;BRA;2019.0;
Adolescents out of school, female (% of female lower secondary school age);SE.SEC.UNER.LO.FE.ZS;China;CHN;2019.0;
Adolescents out of school, female (% of female lower secondary school age);SE.SEC.UNER.LO.FE.ZS;India;IND;2019.0;
Adolescents out of school, female (% of female lower secondary school age);SE.SEC.UNER.LO.FE.ZS;Russian Federation;RUS;2019.0;
Adolescents out of school, female (% of female lower secondary school age);SE.SEC.UNER.LO.FE.ZS;South Africa;ZAF;2019.0;
Adolescents out of school, male (% of male lower secondary school age);SE.SEC.UNER.LO.MA.ZS;Brazil;BRA;2019.0;
Adolescents out of school, male (% of male lower secondary school age);SE.SEC.UNER.LO.MA.ZS;China;CHN;2019.0;
Adolescents out of school, male (% of male lower secondary school age);SE.SEC.UNER.LO.MA.ZS;India;IND;2019.0;
Adolescents out of school, male (% of male lower secondary school age);SE.SEC.UNER.LO.MA.ZS;Russian Federation;RUS;2019.0;
Adolescents out of school, male (% of male lower secondary school age);SE.SEC.UNER.LO.MA.ZS;South Africa;ZAF;2019.0;
Agricultural irrigated land (% of total agricultural land);AG.LND.IRIG.AG.ZS;Brazil;BRA;2019.0;
Agricultural irrigated land (% of total agricultural land);AG.LND.IRIG.AG.ZS;China;CHN;2019.0;
Agricultural irrigated land (% of total agricultural land);AG.LND.IRIG.AG.ZS;India;IND;2019.0;
Agricultural irrigated land (% of total agricultural land);AG.LND.IRIG.AG.ZS;Russian Federation;RUS;2019.0;
Agricultural irrigated land (% of total agricultural land);AG.LND.IRIG.AG.ZS;South Africa;ZAF;2019.0;
Agricultural land (% of land area);AG.LND.AGRI.ZS;Brazil;BRA;2019.0;
Agricultural land (% of land area);AG.LND.AGRI.ZS;China;CHN;2019.0;
Agricultural land (% of land area);AG.LND.AGRI.ZS;India;IND;2019.0;
Agricultural land (% of land area);AG.LND.AGRI.ZS;Russian Federation;RUS;2019.0;
Agricultural land (% of land area);AG.LND.AGRI.ZS;South Africa;ZAF;2019.0;
Agricultural land (sq. km);AG.LND.AGRI.K2;Brazil;BRA;2019.0;
Agricultural land (sq. km);AG.LND.AGRI.K2;China;CHN;2019.0;
Agricultural land (sq. km);AG.LND.AGRI.K2;India;IND;2019.0;
Agricultural land (sq. km);AG.LND.AGRI.K2;Russian Federation;RUS;2019.0;
Agricultural land (sq. km);AG.LND.AGRI.K2;South Africa;ZAF;2019.0;
Agricultural machinery, tractors;AG.AGR.TRAC.NO;Brazil;BRA;2019.0;
Agricultural machinery, tractors;AG.AGR.TRAC.NO;China;CHN;2019.0;
Agricultural machinery, tractors;AG.AGR.TRAC.NO;India;IND;2019.0;
Agricultural machinery, tractors;AG.AGR.TRAC.NO;Russian Federation;RUS;2019.0;
Agricultural machinery, tractors;AG.AGR.TRAC.NO;South Africa;ZAF;2019.0;
Agricultural machinery, tractors per 100 sq. km of arable land;AG.LND.TRAC.ZS;Brazil;BRA;2019.0;
Agricultural machinery, tractors per 100 sq. km of arable land;AG.LND.TRAC.ZS;China;CHN;2019.0;
Agricultural machinery, tractors per 100 sq. km of arable land;AG.LND.TRAC.ZS;India;IND;2019.0;
Agricultural machinery, tractors per 100 sq. km of arable land;AG.LND.TRAC.ZS;Russian Federation;RUS;2019.0;
Agricultural machinery, tractors per 100 sq. km of arable land;AG.LND.TRAC.ZS;South Africa;ZAF;2019.0;
Agricultural methane emissions (% of total);EN.ATM.METH.AG.ZS;Brazil;BRA;2019.0;
Agricultural methane emissions (% of total);EN.ATM.METH.AG.ZS;China;CHN;2019.0;
Agricultural methane emissions (% of total);EN.ATM.METH.AG.ZS;India;IND;2019.0;
Agricultural methane emissions (% of total);EN.ATM.METH.AG.ZS;Russian Federation;RUS;2019.0;
Agricultural methane emissions (% of total);EN.ATM.METH.AG.ZS;South Africa;ZAF;2019.0;
Agricultural methane emissions (thousand metric tons of CO2 equivalent);EN.ATM.METH.AG.KT.CE;Brazil;BRA;2019.0;
Agricultural methane emissions (thousand metric tons of CO2 equivalent);EN.ATM.METH.AG.KT.CE;China;CHN;2019.0;
Agricultural methane emissions (thousand metric tons of CO2 equivalent);EN.ATM.METH.AG.KT.CE;India;IND;2019.0;
Agricultural methane emissions (thousand metric tons of CO2 equivalent);EN.ATM.METH.AG.KT.CE;Russian Federation;RUS;2019.0;
Agricultural methane emissions (thousand metric tons of CO2 equivalent);EN.ATM.METH.AG.KT.CE;South Africa;ZAF;2019.0;
Agricultural nitrous oxide emissions (% of total);EN.ATM.NOXE.AG.ZS;Brazil;BRA;2019.0;
Agricultural nitrous oxide emissions (% of total);EN.ATM.NOXE.AG.ZS;China;CHN;2019.0;
Agricultural nitrous oxide emissions (% of total);EN.ATM.NOXE.AG.ZS;India;IND;2019.0;
Agricultural nitrous oxide emissions (% of total);EN.ATM.NOXE.AG.ZS;Russian Federation;RUS;2019.0;
Agricultural nitrous oxide emissions (% of total);EN.ATM.NOXE.AG.ZS;South Africa;ZAF;2019.0;
Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent);EN.ATM.NOXE.AG.KT.CE;Brazil;BRA;2019.0;
Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent);EN.ATM.NOXE.AG.KT.CE;China;CHN;2019.0;
Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent);EN.ATM.NOXE.AG.KT.CE;India;IND;2019.0;
Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent);EN.ATM.NOXE.AG.KT.CE;Russian Federation;RUS;2019.0;
Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent);EN.ATM.NOXE.AG.KT.CE;South Africa;ZAF;2019.0;
Alternative and nuclear energy (% of total energy use);EG.USE.COMM.CL.ZS;Brazil;BRA;2019.0;
Alternative and nuclear energy (% of total energy use);EG.USE.COMM.CL.ZS;China;CHN;2019.0;
Alternative and nuclear energy (% of total energy use);EG.USE.COMM.CL.ZS;India;IND;2019.0;
Alternative and nuclear energy (% of total energy use);EG.USE.COMM.CL.ZS;Russian Federation;RUS;2019.0;
Alternative and nuclear energy (% of total energy use);EG.USE.COMM.CL.ZS;South Africa;ZAF;2019.0;
Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal);ER.H2O.FWAG.ZS;Brazil;BRA;2019.0;
Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal);ER.H2O.FWAG.ZS;China;CHN;2019.0;
Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal);ER.H2O.FWAG.ZS;India;IND;2019.0;
Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal);ER.H2O.FWAG.ZS;Russian Federation;RUS;2019.0;
Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal);ER.H2O.FWAG.ZS;South Africa;ZAF;2019.0;
Annual freshwater withdrawals, domestic (% of total freshwater withdrawal);ER.H2O.FWDM.ZS;Brazil;BRA;2019.0;
Annual freshwater withdrawals, domestic (% of total freshwater withdrawal);ER.H2O.FWDM.ZS;China;CHN;2019.0;
Annual freshwater withdrawals, domestic (% of total freshwater withdrawal);ER.H2O.FWDM.ZS;India;IND;2019.0;
Annual freshwater withdrawals, domestic (% of total freshwater withdrawal);ER.H2O.FWDM.ZS;Russian Federation;RUS;2019.0;
Annual freshwater withdrawals, domestic (% of total freshwater withdrawal);ER.H2O.FWDM.ZS;South Africa;ZAF;2019.0;
Annual freshwater withdrawals, industry (% of total freshwater withdrawal);ER.H2O.FWIN.ZS;Brazil;BRA;2019.0;
Annual freshwater withdrawals, industry (% of total freshwater withdrawal);ER.H2O.FWIN.ZS;China;CHN;2019.0;
Annual freshwater withdrawals, industry (% of total freshwater withdrawal);ER.H2O.FWIN.ZS;India;IND;2019.0;
Annual freshwater withdrawals, industry (% of total freshwater withdrawal);ER.H2O.FWIN.ZS;Russian Federation;RUS;2019.0;
Annual freshwater withdrawals, industry (% of total freshwater withdrawal);ER.H2O.FWIN.ZS;South Africa;ZAF;2019.0;
Annual freshwater withdrawals, total (% of internal resources);ER.H2O.FWTL.ZS;Brazil;BRA;2019.0;
Annual freshwater withdrawals, total (% of internal resources);ER.H2O.FWTL.ZS;China;CHN;2019.0;
Annual freshwater withdrawals, total (% of internal resources);ER.H2O.FWTL.ZS;India;IND;2019.0;
Annual freshwater withdrawals, total (% of internal resources);ER.H2O.FWTL.ZS;Russian Federation;RUS;2019.0;
Annual freshwater withdrawals, total (% of internal resources);ER.H2O.FWTL.ZS;South Africa;ZAF;2019.0;
Annual freshwater withdrawals, total (billion cubic meters);ER.H2O.FWTL.K3;Brazil;BRA;2019.0;
Annual freshwater withdrawals, total (billion cubic meters);ER.H2O.FWTL.K3;China;CHN;2019.0;
Annual freshwater withdrawals, total (billion cubic meters);ER.H2O.FWTL.K3;India;IND;2019.0;
Annual freshwater withdrawals, total (billion cubic meters);ER.H2O.FWTL.K3;Russian Federation;RUS;2019.0;
Annual freshwater withdrawals, total (billion cubic meters);ER.H2O.FWTL.K3;South Africa;ZAF;2019.0;
Aquaculture production (metric tons);ER.FSH.AQUA.MT;Brazil;BRA;2019.0;
Aquaculture production (metric tons);ER.FSH.AQUA.MT;China;CHN;2019.0;
Aquaculture production (metric tons);ER.FSH.AQUA.MT;India;IND;2019.0;
Aquaculture production (metric tons);ER.FSH.AQUA.MT;Russian Federation;RUS;2019.0;
Aquaculture production (metric tons);ER.FSH.AQUA.MT;South Africa;ZAF;2019.0;
Arable land (% of land area);AG.LND.ARBL.ZS;Brazil;BRA;2019.0;
Arable land (% of land area);AG.LND.ARBL.ZS;China;CHN;2019.0;
Arable land (% of land area);AG.LND.ARBL.ZS;India;IND;2019.0;
Arable land (% of land area);AG.LND.ARBL.ZS;Russian Federation;RUS;2019.0;
Arable land (% of land area);AG.LND.ARBL.ZS;South Africa;ZAF;2019.0;
Arable land (hectares per person);AG.LND.ARBL.HA.PC;Brazil;BRA;2019.0;
Arable land (hectares per person);AG.LND.ARBL.HA.PC;China;CHN;2019.0;
Arable land (hectares per person);AG.LND.ARBL.HA.PC;India;IND;2019.0;
Arable land (hectares per person);AG.LND.ARBL.HA.PC;Russian Federation;RUS;2019.0;
Arable land (hectares per person);AG.LND.ARBL.HA.PC;South Africa;ZAF;2019.0;
Arable land (hectares);AG.LND.ARBL.HA;Brazil;BRA;2019.0;
Arable land (hectares);AG.LND.ARBL.HA;China;CHN;2019.0;
Arable land (hectares);AG.LND.ARBL.HA;India;IND;2019.0;
Arable land (hectares);AG.LND.ARBL.HA;Russian Federation;RUS;2019.0;
Arable land (hectares);AG.LND.ARBL.HA;South Africa;ZAF;2019.0;
Average precipitation in depth (mm per year);AG.LND.PRCP.MM;Brazil;BRA;2019.0;
Average precipitation in depth (mm per year);AG.LND.PRCP.MM;China;CHN;2019.0;
Average precipitation in depth (mm per year);AG.LND.PRCP.MM;India;IND;2019.0;
Average precipitation in depth (mm per year);AG.LND.PRCP.MM;Russian Federation;RUS;2019.0;
Average precipitation in depth (mm per year);AG.LND.PRCP.MM;South Africa;ZAF;2019.0;
Bird species, threatened;EN.BIR.THRD.NO;Brazil;BRA;2019.0;
Bird species, threatened;EN.BIR.THRD.NO;China;CHN;2019.0;
Bird species, threatened;EN.BIR.THRD.NO;India;IND;2019.0;
Bird species, threatened;EN.BIR.THRD.NO;Russian Federation;RUS;2019.0;
Bird species, threatened;EN.BIR.THRD.NO;South Africa;ZAF;2019.0;
Capture fisheries production (metric tons);ER.FSH.CAPT.MT;Brazil;BRA;2019.0;
Capture fisheries production (metric tons);ER.FSH.CAPT.MT;China;CHN;2019.0;
Capture fisheries production (metric tons);ER.FSH.CAPT.MT;India;IND;2019.0;
Capture fisheries production (metric tons);ER.FSH.CAPT.MT;Russian Federation;RUS;2019.0;
Capture fisheries production (metric tons);ER.FSH.CAPT.MT;South Africa;ZAF;2019.0;
Cereal production (metric tons);AG.PRD.CREL.MT;Brazil;BRA;2019.0;
Cereal production (metric tons);AG.PRD.CREL.MT;China;CHN;2019.0;
Cereal production (metric tons);AG.PRD.CREL.MT;India;IND;2019.0;
Cereal production (metric tons);AG.PRD.CREL.MT;Russian Federation;RUS;2019.0;
Cereal production (metric tons);AG.PRD.CREL.MT;South Africa;ZAF;2019.0;
Cereal yield (kg per hectare);AG.YLD.CREL.KG;Brazil;BRA;2019.0;
Cereal yield (kg per hectare);AG.YLD.CREL.KG;China;CHN;2019.0;
Cereal yield (kg per hectare);AG.YLD.CREL.KG;India;IND;2019.0;
Cereal yield (kg per hectare);AG.YLD.CREL.KG;Russian Federation;RUS;2019.0;
Cereal yield (kg per hectare);AG.YLD.CREL.KG;South Africa;ZAF;2019.0;
Children out of school (% of primary school age);SE.PRM.UNER.ZS;Brazil;BRA;2019.0;
Children out of school (% of primary school age);SE.PRM.UNER.ZS;China;CHN;2019.0;
Children out of school (% of primary school age);SE.PRM.UNER.ZS;India;IND;2019.0;
Children out of school (% of primary school age);SE.PRM.UNER.ZS;Russian Federation;RUS;2019.0;
Children out of school (% of primary school age);SE.PRM.UNER.ZS;South Africa;ZAF;2019.0;
Children out of school, female (% of female primary school age);SE.PRM.UNER.FE.ZS;Brazil;BRA;2019.0;
Children out of school, female (% of female primary school age);SE.PRM.UNER.FE.ZS;China;CHN;2019.0;
Children out of school, female (% of female primary school age);SE.PRM.UNER.FE.ZS;India;IND;2019.0;
Children out of school, female (% of female primary school age);SE.PRM.UNER.FE.ZS;Russian Federation;RUS;2019.0;
Children out of school, female (% of female primary school age);SE.PRM.UNER.FE.ZS;South Africa;ZAF;2019.0;
Children out of school, male (% of male primary school age);SE.PRM.UNER.MA.ZS;Brazil;BRA;2019.0;
Children out of school, male (% of male primary school age);SE.PRM.UNER.MA.ZS;China;CHN;2019.0;
Children out of school, male (% of male primary school age);SE.PRM.UNER.MA.ZS;India;IND;2019.0;
Children out of school, male (% of male primary school age);SE.PRM.UNER.MA.ZS;Russian Federation;RUS;2019.0;
Children out of school, male (% of male primary school age);SE.PRM.UNER.MA.ZS;South Africa;ZAF;2019.0;
Children out of school, primary;SE.PRM.UNER;Brazil;BRA;2019.0;
Children out of school, primary;SE.PRM.UNER;China;CHN;2019.0;
Children out of school, primary;SE.PRM.UNER;India;IND;2019.0;
Children out of school, primary;SE.PRM.UNER;Russian Federation;RUS;2019.0;
Children out of school, primary;SE.PRM.UNER;South Africa;ZAF;2019.0;
Children out of school, primary, female;SE.PRM.UNER.FE;Brazil;BRA;2019.0;
Children out of school, primary, female;SE.PRM.UNER.FE;China;CHN;2019.0;
Children out of school, primary, female;SE.PRM.UNER.FE;India;IND;2019.0;
Children out of school, primary, female;SE.PRM.UNER.FE;Russian Federation;RUS;2019.0;
Children out of school, primary, female;SE.PRM.UNER.FE;South Africa;ZAF;2019.0;
Children out of school, primary, male;SE.PRM.UNER.MA;Brazil;BRA;2019.0;
Children out of school, primary, male;SE.PRM.UNER.MA;China;CHN;2019.0;
Children out of school, primary, male;SE.PRM.UNER.MA;India;IND;2019.0;
Children out of school, primary, male;SE.PRM.UNER.MA;Russian Federation;RUS;2019.0;
Children out of school, primary, male;SE.PRM.UNER.MA;South Africa;ZAF;2019.0;
CO2 emissions (kg per 2010 US$ of GDP);EN.ATM.CO2E.KD.GD;Brazil;BRA;2019.0;
CO2 emissions (kg per 2010 US$ of GDP);EN.ATM.CO2E.KD.GD;China;CHN;2019.0;
CO2 emissions (kg per 2010 US$ of GDP);EN.ATM.CO2E.KD.GD;India;IND;2019.0;
CO2 emissions (kg per 2010 US$ of GDP);EN.ATM.CO2E.KD.GD;Russian Federation;RUS;2019.0;
CO2 emissions (kg per 2010 US$ of GDP);EN.ATM.CO2E.KD.GD;South Africa;ZAF;2019.0;
CO2 emissions (kg per 2017 PPP $ of GDP);EN.ATM.CO2E.PP.GD.KD;Brazil;BRA;2019.0;
CO2 emissions (kg per 2017 PPP $ of GDP);EN.ATM.CO2E.PP.GD.KD;China;CHN;2019.0;
CO2 emissions (kg per 2017 PPP $ of GDP);EN.ATM.CO2E.PP.GD.KD;India;IND;2019.0;
CO2 emissions (kg per 2017 PPP $ of GDP);EN.ATM.CO2E.PP.GD.KD;Russian Federation;RUS;2019.0;
CO2 emissions (kg per 2017 PPP $ of GDP);EN.ATM.CO2E.PP.GD.KD;South Africa;ZAF;2019.0;
CO2 emissions (kg per PPP $ of GDP);EN.ATM.CO2E.PP.GD;Brazil;BRA;2019.0;
CO2 emissions (kg per PPP $ of GDP);EN.ATM.CO2E.PP.GD;China;CHN;2019.0;
CO2 emissions (kg per PPP $ of GDP);EN.ATM.CO2E.PP.GD;India;IND;2019.0;
CO2 emissions (kg per PPP $ of GDP);EN.ATM.CO2E.PP.GD;Russian Federation;RUS;2019.0;
CO2 emissions (kg per PPP $ of GDP);EN.ATM.CO2E.PP.GD;South Africa;ZAF;2019.0;
CO2 emissions (kt);EN.ATM.CO2E.KT;Brazil;BRA;2019.0;
CO2 emissions (kt);EN.ATM.CO2E.KT;China;CHN;2019.0;
CO2 emissions (kt);EN.ATM.CO2E.KT;India;IND;2019.0;
CO2 emissions (kt);EN.ATM.CO2E.KT;Russian Federation;RUS;2019.0;
CO2 emissions (kt);EN.ATM.CO2E.KT;South Africa;ZAF;2019.0;
CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;Brazil;BRA;2019.0;
CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;China;CHN;2019.0;
CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;India;IND;2019.0;
CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;Russian Federation;RUS;2019.0;
CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;South Africa;ZAF;2019.0;
CO2 emissions from electricity and heat production, total (% of total fuel combustion);EN.CO2.ETOT.ZS;Brazil;BRA;2019.0;
CO2 emissions from electricity and heat production, total (% of total fuel combustion);EN.CO2.ETOT.ZS;China;CHN;2019.0;
CO2 emissions from electricity and heat production, total (% of total fuel combustion);EN.CO2.ETOT.ZS;India;IND;2019.0;
CO2 emissions from electricity and heat production, total (% of total fuel combustion);EN.CO2.ETOT.ZS;Russian Federation;RUS;2019.0;
CO2 emissions from electricity and heat production, total (% of total fuel combustion);EN.CO2.ETOT.ZS;South Africa;ZAF;2019.0;
CO2 emissions from gaseous fuel consumption (% of total);EN.ATM.CO2E.GF.ZS;Brazil;BRA;2019.0;
CO2 emissions from gaseous fuel consumption (% of total);EN.ATM.CO2E.GF.ZS;China;CHN;2019.0;
CO2 emissions from gaseous fuel consumption (% of total);EN.ATM.CO2E.GF.ZS;India;IND;2019.0;
CO2 emissions from gaseous fuel consumption (% of total);EN.ATM.CO2E.GF.ZS;Russian Federation;RUS;2019.0;
CO2 emissions from gaseous fuel consumption (% of total);EN.ATM.CO2E.GF.ZS;South Africa;ZAF;2019.0;
CO2 emissions from gaseous fuel consumption (kt);EN.ATM.CO2E.GF.KT;Brazil;BRA;2019.0;
CO2 emissions from gaseous fuel consumption (kt);EN.ATM.CO2E.GF.KT;China;CHN;2019.0;
CO2 emissions from gaseous fuel consumption (kt);EN.ATM.CO2E.GF.KT;India;IND;2019.0;
CO2 emissions from gaseous fuel consumption (kt);EN.ATM.CO2E.GF.KT;Russian Federation;RUS;2019.0;
CO2 emissions from gaseous fuel consumption (kt);EN.ATM.CO2E.GF.KT;South Africa;ZAF;2019.0;
CO2 emissions from liquid fuel consumption (% of total);EN.ATM.CO2E.LF.ZS;Brazil;BRA;2019.0;
CO2 emissions from liquid fuel consumption (% of total);EN.ATM.CO2E.LF.ZS;China;CHN;2019.0;
CO2 emissions from liquid fuel consumption (% of total);EN.ATM.CO2E.LF.ZS;India;IND;2019.0;
CO2 emissions from liquid fuel consumption (% of total);EN.ATM.CO2E.LF.ZS;Russian Federation;RUS;2019.0;
CO2 emissions from liquid fuel consumption (% of total);EN.ATM.CO2E.LF.ZS;South Africa;ZAF;2019.0;
CO2 emissions from liquid fuel consumption (kt);EN.ATM.CO2E.LF.KT;Brazil;BRA;2019.0;
CO2 emissions from liquid fuel consumption (kt);EN.ATM.CO2E.LF.KT;China;CHN;2019.0;
CO2 emissions from liquid fuel consumption (kt);EN.ATM.CO2E.LF.KT;India;IND;2019.0;
CO2 emissions from liquid fuel consumption (kt);EN.ATM.CO2E.LF.KT;Russian Federation;RUS;2019.0;
CO2 emissions from liquid fuel consumption (kt);EN.ATM.CO2E.LF.KT;South Africa;ZAF;2019.0;
CO2 emissions from manufacturing industries and construction (% of total fuel combustion);EN.CO2.MANF.ZS;Brazil;BRA;2019.0;
CO2 emissions from manufacturing industries and construction (% of total fuel combustion);EN.CO2.MANF.ZS;China;CHN;2019.0;
CO2 emissions from manufacturing industries and construction (% of total fuel combustion);EN.CO2.MANF.ZS;India;IND;2019.0;
CO2 emissions from manufacturing industries and construction (% of total fuel combustion);EN.CO2.MANF.ZS;Russian Federation;RUS;2019.0;
